city,locality,area_type,road_width_category,heavy_vehicle_allowed,peak_hour_restriction,congestion_level,last_mile_difficulty,remarks
Bengaluru,Area_2241,RURAL,MEDIUM,False,False,HIGH,2,generated
Hyderabad,Area_2242,RURAL,NARROW,False,False,HIGH,1,generated
Pune,Area_2243,RURAL,WIDE,False,False,HIGH,4,generated
Kolkata,Area_2244,OLD_CITY,WIDE,False,False,HIGH,4,generated
Chennai,Area_2245,URBAN,MEDIUM,True,True,HIGH,1,generated
Mumbai,Area_2246,URBAN,WIDE,True,False,MEDIUM,4,generated
Kolkata,Area_2247,OLD_CITY,MEDIUM,True,False,MEDIUM,4,generated
Mumbai,Area_2248,OLD_CITY,NARROW,True,False,LOW,4,generated
Kolkata,Area_2249,RURAL,NARROW,True,False,MEDIUM,2,generated
Chennai,Area_2250,URBAN,WIDE,False,False,MEDIUM,2,generated
Chennai,Area_2251,RURAL,NARROW,False,True,MEDIUM,4,generated
Chennai,Area_2252,OLD_CITY,MEDIUM,True,False,HIGH,1,generated
Kolkata,Area_2253,URBAN,NARROW,False,True,MEDIUM,5,generated
Chennai,Area_2254,URBAN,NARROW,False,True,HIGH,2,generated
Mumbai,Area_2255,URBAN,NARROW,True,True,HIGH,4,generated
Mumbai,Area_2256,URBAN,MEDIUM,True,False,HIGH,5,generated
Pune,Area_2257,OLD_CITY,NARROW,True,False,HIGH,5,generated
Mumbai,Area_2258,RURAL,MEDIUM,True,True,MEDIUM,4,generated
Pune,Area_2259,RURAL,MEDIUM,False,False,LOW,4,generated
Chennai,Area_2260,RURAL,MEDIUM,True,False,LOW,1,generated
Delhi,Area_2261,RURAL,NARROW,True,False,MEDIUM,4,generated
Mumbai,Area_2262,URBAN,NARROW,False,True,LOW,2,generated
Kolkata,Area_2263,RURAL,MEDIUM,True,False,LOW,4,generated
Mumbai,Area_2264,RURAL,WIDE,True,False,MEDIUM,5,generated
Pune,Area_2265,URBAN,NARROW,False,False,HIGH,2,generated
Bengaluru,Area_2266,URBAN,NARROW,False,False,LOW,3,generated
Mumbai,Area_2267,RURAL,MEDIUM,False,True,LOW,4,generated
Mumbai,Area_2268,RURAL,NARROW,True,False,LOW,3,generated
Chennai,Area_2269,URBAN,WIDE,True,True,LOW,5,generated
Chennai,Area_2270,URBAN,WIDE,False,False,HIGH,4,generated
Pune,Area_2271,URBAN,MEDIUM,False,False,MEDIUM,1,generated
Hyderabad,Area_2272,URBAN,NARROW,True,False,MEDIUM,5,generated
Hyderabad,Area_2273,URBAN,MEDIUM,True,False,LOW,3,generated
Delhi,Area_2274,RURAL,NARROW,False,False,HIGH,2,generated
Mumbai,Area_2275,URBAN,NARROW,False,False,HIGH,3,generated
Hyderabad,Area_2276,URBAN,WIDE,True,False,MEDIUM,1,generated
Chennai,Area_2277,RURAL,WIDE,True,False,HIGH,2,generated
Hyderabad,Area_2278,OLD_CITY,MEDIUM,False,True,LOW,4,generated
Mumbai,Area_2279,OLD_CITY,MEDIUM,True,False,HIGH,2,generated
Kolkata,Area_2280,RURAL,WIDE,True,True,LOW,5,generated
Chennai,Area_2281,URBAN,NARROW,True,True,MEDIUM,2,generated
Pune,Area_2282,OLD_CITY,WIDE,False,False,MEDIUM,3,generated
Pune,Area_2283,URBAN,NARROW,True,False,HIGH,1,generated
Pune,Area_2284,URBAN,NARROW,True,True,MEDIUM,1,generated
Pune,Area_2285,RURAL,MEDIUM,True,False,MEDIUM,2,generated
Pune,Area_2286,URBAN,NARROW,True,True,MEDIUM,4,generated
Bengaluru,Area_2287,OLD_CITY,MEDIUM,True,True,MEDIUM,1,generated
Delhi,Area_2288,RURAL,MEDIUM,True,False,HIGH,5,generated
Bengaluru,Area_2289,RURAL,NARROW,True,False,MEDIUM,5,generated
Kolkata,Area_2290,RURAL,MEDIUM,True,False,MEDIUM,3,generated
Delhi,Area_2291,RURAL,MEDIUM,False,False,LOW,5,generated
Pune,Area_2292,RURAL,NARROW,True,False,LOW,4,generated
Mumbai,Area_2293,RURAL,MEDIUM,False,False,HIGH,5,generated
Pune,Area_2294,URBAN,NARROW,False,False,HIGH,1,generated
Pune,Area_2295,OLD_CITY,WIDE,True,False,LOW,5,generated
Mumbai,Area_2296,RURAL,NARROW,False,True,HIGH,3,generated
Kolkata,Area_2297,RURAL,MEDIUM,False,False,HIGH,4,generated
Chennai,Area_2298,RURAL,WIDE,True,True,HIGH,4,generated
Kolkata,Area_2299,OLD_CITY,NARROW,False,False,MEDIUM,5,generated
Delhi,Area_2300,OLD_CITY,MEDIUM,False,False,LOW,1,generated
Bengaluru,Area_2301,RURAL,WIDE,False,False,MEDIUM,2,generated
Mumbai,Area_2302,OLD_CITY,NARROW,False,False,LOW,5,generated
Hyderabad,Area_2303,RURAL,WIDE,True,False,HIGH,1,generated
Bengaluru,Area_2304,OLD_CITY,WIDE,False,True,MEDIUM,1,generated
Delhi,Area_2305,RURAL,MEDIUM,True,False,HIGH,4,generated
Mumbai,Area_2306,URBAN,NARROW,True,False,MEDIUM,2,generated
Kolkata,Area_2307,URBAN,WIDE,True,True,HIGH,4,generated
Chennai,Area_2308,URBAN,MEDIUM,False,False,HIGH,1,generated
Kolkata,Area_2309,RURAL,NARROW,True,False,MEDIUM,2,generated
Hyderabad,Area_2310,URBAN,MEDIUM,True,False,MEDIUM,1,generated
Chennai,Area_2311,RURAL,NARROW,True,False,HIGH,1,generated
Chennai,Area_2312,URBAN,WIDE,False,True,MEDIUM,4,generated
Kolkata,Area_2313,URBAN,NARROW,False,False,MEDIUM,2,generated
Kolkata,Area_2314,OLD_CITY,MEDIUM,False,False,HIGH,3,generated
Chennai,Area_2315,URBAN,NARROW,True,False,LOW,3,generated
Mumbai,Area_2316,URBAN,MEDIUM,True,False,LOW,3,generated
Bengaluru,Area_2317,OLD_CITY,NARROW,True,False,HIGH,4,generated
Mumbai,Area_2318,RURAL,MEDIUM,True,False,HIGH,1,generated
Pune,Area_2319,URBAN,NARROW,True,False,MEDIUM,1,generated
Mumbai,Area_2320,OLD_CITY,MEDIUM,False,False,LOW,2,generated
Chennai,Area_2321,RURAL,MEDIUM,True,False,MEDIUM,3,generated
Hyderabad,Area_2322,URBAN,WIDE,True,False,HIGH,5,generated
Mumbai,Area_2323,RURAL,NARROW,False,False,MEDIUM,5,generated
Chennai,Area_2324,OLD_CITY,WIDE,False,False,MEDIUM,1,generated
Bengaluru,Area_2325,OLD_CITY,NARROW,True,False,MEDIUM,4,generated
Kolkata,Area_2326,RURAL,MEDIUM,False,False,HIGH,2,generated
Pune,Area_2327,OLD_CITY,MEDIUM,False,False,MEDIUM,5,generated
Kolkata,Area_2328,URBAN,WIDE,True,False,LOW,5,generated
Hyderabad,Area_2329,RURAL,MEDIUM,False,True,LOW,2,generated
Chennai,Area_2330,URBAN,MEDIUM,True,True,LOW,2,generated
Chennai,Area_2331,URBAN,NARROW,True,True,HIGH,5,generated
Delhi,Area_2332,RURAL,WIDE,False,True,MEDIUM,3,generated
Bengaluru,Area_2333,OLD_CITY,MEDIUM,True,False,LOW,4,generated
Delhi,Area_2334,RURAL,NARROW,True,False,LOW,4,generated
Bengaluru,Area_2335,OLD_CITY,NARROW,True,False,MEDIUM,1,generated
Kolkata,Area_2336,URBAN,WIDE,True,True,MEDIUM,5,generated
Mumbai,Area_2337,OLD_CITY,WIDE,False,False,MEDIUM,1,generated
Chennai,Area_2338,URBAN,MEDIUM,True,False,MEDIUM,5,generated
Pune,Area_2339,URBAN,NARROW,False,False,MEDIUM,3,generated
Mumbai,Area_2340,URBAN,MEDIUM,False,False,MEDIUM,4,generated
Chennai,Area_2341,URBAN,MEDIUM,True,False,HIGH,5,generated
Delhi,Area_2342,OLD_CITY,MEDIUM,False,True,HIGH,2,generated
Pune,Area_2343,OLD_CITY,MEDIUM,False,False,HIGH,2,generated
Chennai,Area_2344,RURAL,NARROW,True,False,LOW,1,generated
Kolkata,Area_2345,OLD_CITY,NARROW,True,False,HIGH,5,generated
Chennai,Area_2346,RURAL,MEDIUM,False,False,MEDIUM,4,generated
Bengaluru,Area_2347,OLD_CITY,WIDE,True,True,MEDIUM,5,generated
Kolkata,Area_2348,RURAL,MEDIUM,False,False,HIGH,2,generated
Hyderabad,Area_2349,URBAN,NARROW,False,False,LOW,1,generated
Mumbai,Area_2350,OLD_CITY,MEDIUM,False,True,HIGH,3,generated
Pune,Area_2351,OLD_CITY,WIDE,True,False,HIGH,3,generated
Kolkata,Area_2352,OLD_CITY,NARROW,False,False,LOW,5,generated
Hyderabad,Area_2353,URBAN,WIDE,True,False,HIGH,1,generated
Mumbai,Area_2354,RURAL,WIDE,True,False,LOW,5,generated
Chennai,Area_2355,RURAL,NARROW,True,True,LOW,2,generated
Bengaluru,Area_2356,RURAL,NARROW,True,True,MEDIUM,5,generated
Kolkata,Area_2357,OLD_CITY,WIDE,False,True,LOW,4,generated
Mumbai,Area_2358,OLD_CITY,MEDIUM,False,False,MEDIUM,5,generated
Kolkata,Area_2359,URBAN,MEDIUM,False,False,MEDIUM,2,generated
Mumbai,Area_2360,RURAL,WIDE,True,False,LOW,1,generated
Mumbai,Area_2361,URBAN,NARROW,False,True,MEDIUM,5,generated
Pune,Area_2362,URBAN,MEDIUM,True,False,HIGH,5,generated
Chennai,Area_2363,RURAL,WIDE,True,True,HIGH,3,generated
Pune,Area_2364,RURAL,NARROW,False,False,LOW,2,generated
Mumbai,Area_2365,OLD_CITY,WIDE,False,False,LOW,2,generated
Chennai,Area_2366,RURAL,NARROW,False,True,HIGH,5,generated
Chennai,Area_2367,URBAN,MEDIUM,True,True,LOW,1,generated
Kolkata,Area_2368,RURAL,MEDIUM,True,False,MEDIUM,2,generated
Pune,Area_2369,URBAN,NARROW,True,False,MEDIUM,2,generated
Hyderabad,Area_2370,RURAL,NARROW,False,False,MEDIUM,2,generated
Bengaluru,Area_2371,RURAL,MEDIUM,False,False,HIGH,4,generated
Chennai,Area_2372,RURAL,WIDE,True,False,HIGH,1,generated
Pune,Area_2373,OLD_CITY,WIDE,False,False,LOW,5,generated
Delhi,Area_2374,OLD_CITY,NARROW,True,False,HIGH,4,generated
Mumbai,Area_2375,OLD_CITY,WIDE,False,False,MEDIUM,5,generated
Mumbai,Area_2376,URBAN,NARROW,True,True,MEDIUM,4,generated
Chennai,Area_2377,URBAN,MEDIUM,True,False,HIGH,1,generated
Delhi,Area_2378,OLD_CITY,MEDIUM,True,True,LOW,1,generated
Chennai,Area_2379,OLD_CITY,WIDE,False,False,MEDIUM,1,generated
Mumbai,Area_2380,URBAN,NARROW,True,True,LOW,5,generated
Kolkata,Area_2381,URBAN,NARROW,True,False,HIGH,2,generated
Kolkata,Area_2382,URBAN,MEDIUM,False,True,LOW,1,generated
Delhi,Area_2383,OLD_CITY,MEDIUM,False,True,LOW,2,generated
Pune,Area_2384,RURAL,NARROW,False,False,MEDIUM,3,generated
Pune,Area_2385,OLD_CITY,NARROW,True,False,HIGH,5,generated
Bengaluru,Area_2386,OLD_CITY,WIDE,True,True,MEDIUM,3,generated
Pune,Area_2387,OLD_CITY,MEDIUM,True,False,LOW,5,generated
Mumbai,Area_2388,RURAL,MEDIUM,False,False,MEDIUM,4,generated
Kolkata,Area_2389,URBAN,NARROW,True,True,HIGH,4,generated
Bengaluru,Area_2390,URBAN,MEDIUM,True,False,LOW,4,generated
Bengaluru,Area_2391,RURAL,NARROW,True,False,HIGH,3,generated
Bengaluru,Area_2392,URBAN,WIDE,False,False,LOW,5,generated
Mumbai,Area_2393,URBAN,WIDE,True,False,LOW,3,generated
Bengaluru,Area_2394,URBAN,NARROW,False,False,LOW,3,generated
Hyderabad,Area_2395,RURAL,MEDIUM,True,False,LOW,4,generated
Kolkata,Area_2396,URBAN,NARROW,True,False,MEDIUM,4,generated
Mumbai,Area_2397,OLD_CITY,MEDIUM,True,True,HIGH,2,generated
Chennai,Area_2398,OLD_CITY,MEDIUM,True,False,HIGH,4,generated
Pune,Area_2399,RURAL,NARROW,False,True,LOW,1,generated
Chennai,Area_2400,URBAN,WIDE,True,False,LOW,2,generated
Hyderabad,Area_2401,URBAN,WIDE,True,True,MEDIUM,1,generated
Bengaluru,Area_2402,RURAL,WIDE,True,True,LOW,3,generated
Bengaluru,Area_2403,OLD_CITY,MEDIUM,True,False,MEDIUM,2,generated
Pune,Area_2404,RURAL,NARROW,True,False,MEDIUM,2,generated
Delhi,Area_2405,RURAL,WIDE,False,False,HIGH,1,generated
Bengaluru,Area_2406,RURAL,NARROW,True,False,LOW,1,generated
Mumbai,Area_2407,OLD_CITY,NARROW,True,False,MEDIUM,1,generated
Hyderabad,Area_2408,OLD_CITY,WIDE,True,False,MEDIUM,3,generated
Chennai,Area_2409,RURAL,MEDIUM,True,False,HIGH,1,generated
Pune,Area_2410,URBAN,NARROW,True,False,HIGH,1,generated
Hyderabad,Area_2411,URBAN,NARROW,False,False,HIGH,1,generated
Mumbai,Area_2412,OLD_CITY,WIDE,True,False,HIGH,4,generated
Kolkata,Area_2413,RURAL,NARROW,True,False,LOW,1,generated
Mumbai,Area_2414,RURAL,MEDIUM,True,False,HIGH,3,generated
Delhi,Area_2415,RURAL,WIDE,True,True,MEDIUM,2,generated
Pune,Area_2416,URBAN,WIDE,True,False,MEDIUM,5,generated
Pune,Area_2417,OLD_CITY,MEDIUM,True,False,HIGH,3,generated
Bengaluru,Area_2418,RURAL,MEDIUM,True,False,LOW,5,generated
Chennai,Area_2419,OLD_CITY,NARROW,False,True,MEDIUM,5,generated
Pune,Area_2420,URBAN,MEDIUM,False,False,LOW,3,generated
Delhi,Area_2421,OLD_CITY,MEDIUM,False,True,MEDIUM,2,generated
Pune,Area_2422,OLD_CITY,MEDIUM,False,False,LOW,1,generated
Hyderabad,Area_2423,URBAN,NARROW,True,False,LOW,5,generated
Hyderabad,Area_2424,URBAN,NARROW,True,True,HIGH,3,generated
Mumbai,Area_2425,RURAL,MEDIUM,True,True,HIGH,1,generated
Mumbai,Area_2426,OLD_CITY,MEDIUM,False,True,HIGH,5,generated
Chennai,Area_2427,RURAL,WIDE,True,False,MEDIUM,3,generated
Kolkata,Area_2428,RURAL,WIDE,True,False,MEDIUM,4,generated
Chennai,Area_2429,RURAL,WIDE,True,False,HIGH,3,generated
Chennai,Area_2430,OLD_CITY,MEDIUM,True,False,MEDIUM,2,generated
Pune,Area_2431,OLD_CITY,MEDIUM,False,False,MEDIUM,2,generated
Hyderabad,Area_2432,RURAL,NARROW,True,False,MEDIUM,1,generated
Kolkata,Area_2433,OLD_CITY,NARROW,True,False,HIGH,2,generated
Bengaluru,Area_2434,OLD_CITY,WIDE,False,True,LOW,5,generated
Kolkata,Area_2435,RURAL,WIDE,True,False,HIGH,3,generated
Pune,Area_2436,RURAL,MEDIUM,True,True,HIGH,2,generated
Bengaluru,Area_2437,URBAN,NARROW,True,False,HIGH,1,generated
Delhi,Area_2438,OLD_CITY,NARROW,True,False,MEDIUM,4,generated
Chennai,Area_2439,OLD_CITY,WIDE,True,False,LOW,5,generated
Mumbai,Area_2440,OLD_CITY,MEDIUM,True,False,HIGH,2,generated
Mumbai,Area_2441,OLD_CITY,NARROW,False,True,MEDIUM,3,generated
Bengaluru,Area_2442,URBAN,MEDIUM,True,False,LOW,2,generated
Hyderabad,Area_2443,URBAN,WIDE,True,False,LOW,2,generated
Hyderabad,Area_2444,URBAN,WIDE,False,False,LOW,1,generated
Bengaluru,Area_2445,RURAL,NARROW,False,False,HIGH,5,generated
Chennai,Area_2446,OLD_CITY,MEDIUM,True,False,LOW,5,generated
Chennai,Area_2447,OLD_CITY,WIDE,False,False,MEDIUM,3,generated
Delhi,Area_2448,RURAL,MEDIUM,False,False,LOW,1,generated
Bengaluru,Area_2449,RURAL,WIDE,False,True,LOW,5,generated
Delhi,Area_2450,OLD_CITY,MEDIUM,True,False,MEDIUM,1,generated
Kolkata,Area_2451,OLD_CITY,MEDIUM,True,True,MEDIUM,4,generated
Hyderabad,Area_2452,RURAL,WIDE,True,False,MEDIUM,3,generated
Pune,Area_2453,URBAN,MEDIUM,False,True,LOW,4,generated
Kolkata,Area_2454,OLD_CITY,MEDIUM,False,False,LOW,4,generated
Delhi,Area_2455,OLD_CITY,MEDIUM,False,False,HIGH,2,generated
Mumbai,Area_2456,OLD_CITY,MEDIUM,True,False,HIGH,4,generated
Chennai,Area_2457,RURAL,NARROW,True,True,MEDIUM,1,generated
Chennai,Area_2458,URBAN,NARROW,True,False,MEDIUM,1,generated
Bengaluru,Area_2459,URBAN,WIDE,False,False,LOW,4,generated
Mumbai,Area_2460,RURAL,NARROW,False,False,MEDIUM,4,generated
Chennai,Area_2461,URBAN,NARROW,False,True,LOW,1,generated
Kolkata,Area_2462,URBAN,MEDIUM,True,False,MEDIUM,3,generated
Bengaluru,Area_2463,OLD_CITY,NARROW,False,True,HIGH,5,generated
Chennai,Area_2464,OLD_CITY,NARROW,True,False,HIGH,2,generated
Bengaluru,Area_2465,URBAN,WIDE,True,False,HIGH,1,generated
Chennai,Area_2466,URBAN,NARROW,True,False,LOW,2,generated
Kolkata,Area_2467,URBAN,NARROW,False,False,MEDIUM,1,generated
Pune,Area_2468,OLD_CITY,MEDIUM,False,True,MEDIUM,5,generated
Hyderabad,Area_2469,URBAN,MEDIUM,True,False,MEDIUM,4,generated
Delhi,Area_2470,URBAN,WIDE,False,True,HIGH,5,generated
Delhi,Area_2471,URBAN,WIDE,True,False,HIGH,4,generated
Delhi,Area_2472,RURAL,MEDIUM,False,False,MEDIUM,1,generated
Chennai,Area_2473,RURAL,MEDIUM,True,False,MEDIUM,2,generated
Hyderabad,Area_2474,URBAN,NARROW,False,False,MEDIUM,3,generated
Pune,Area_2475,OLD_CITY,NARROW,False,True,LOW,4,generated
Bengaluru,Area_2476,RURAL,MEDIUM,True,True,HIGH,2,generated
Delhi,Area_2477,OLD_CITY,WIDE,False,True,MEDIUM,4,generated
Chennai,Area_2478,RURAL,WIDE,True,False,HIGH,1,generated
Pune,Area_2479,URBAN,NARROW,False,False,LOW,3,generated
Mumbai,Area_2480,URBAN,NARROW,True,False,LOW,5,generated
Pune,Area_2481,RURAL,MEDIUM,True,False,LOW,2,generated
Kolkata,Area_2482,OLD_CITY,MEDIUM,True,False,HIGH,4,generated
Kolkata,Area_2483,RURAL,MEDIUM,False,False,HIGH,4,generated
Chennai,Area_2484,RURAL,WIDE,True,False,LOW,2,generated
Kolkata,Area_2485,OLD_CITY,MEDIUM,True,True,MEDIUM,2,generated
Kolkata,Area_2486,RURAL,NARROW,True,False,MEDIUM,2,generated
Hyderabad,Area_2487,RURAL,NARROW,True,True,LOW,5,generated
Bengaluru,Area_2488,OLD_CITY,WIDE,False,True,LOW,1,generated
Chennai,Area_2489,URBAN,MEDIUM,True,False,HIGH,4,generated
Mumbai,Area_2490,OLD_CITY,MEDIUM,True,False,HIGH,5,generated
Pune,Area_2491,OLD_CITY,MEDIUM,True,False,LOW,1,generated
Hyderabad,Area_2492,RURAL,WIDE,True,False,HIGH,4,generated
Mumbai,Area_2493,RURAL,MEDIUM,False,True,HIGH,4,generated
Mumbai,Area_2494,URBAN,NARROW,True,True,LOW,5,generated
Kolkata,Area_2495,RURAL,WIDE,True,True,MEDIUM,2,generated
Bengaluru,Area_2496,RURAL,NARROW,True,True,HIGH,5,generated
Delhi,Area_2497,OLD_CITY,MEDIUM,False,True,HIGH,3,generated
Pune,Area_2498,RURAL,NARROW,False,True,LOW,5,generated
Chennai,Area_2499,RURAL,WIDE,False,False,MEDIUM,2,generated
Hyderabad,Area_2500,RURAL,NARROW,True,True,HIGH,3,generated
Kolkata,Area_2501,OLD_CITY,MEDIUM,True,False,MEDIUM,5,generated
Hyderabad,Area_2502,OLD_CITY,MEDIUM,False,True,HIGH,4,generated
Pune,Area_2503,URBAN,NARROW,False,False,LOW,5,generated
Delhi,Area_2504,RURAL,NARROW,True,False,LOW,2,generated
Hyderabad,Area_2505,OLD_CITY,WIDE,False,False,LOW,3,generated
Mumbai,Area_2506,OLD_CITY,NARROW,True,True,HIGH,5,generated
Hyderabad,Area_2507,OLD_CITY,MEDIUM,True,False,MEDIUM,1,generated
Mumbai,Area_2508,OLD_CITY,NARROW,True,False,HIGH,5,generated
Pune,Area_2509,URBAN,MEDIUM,True,False,LOW,3,generated
Delhi,Area_2510,RURAL,MEDIUM,True,True,MEDIUM,2,generated
Hyderabad,Area_2511,OLD_CITY,MEDIUM,True,False,MEDIUM,3,generated
Chennai,Area_2512,URBAN,MEDIUM,False,False,LOW,2,generated
Kolkata,Area_2513,OLD_CITY,WIDE,True,True,LOW,3,generated
Bengaluru,Area_2514,RURAL,WIDE,True,False,HIGH,4,generated
Kolkata,Area_2515,URBAN,WIDE,True,True,HIGH,3,generated
Bengaluru,Area_2516,OLD_CITY,NARROW,True,True,HIGH,2,generated
Bengaluru,Area_2517,OLD_CITY,WIDE,False,True,LOW,3,generated
Hyderabad,Area_2518,RURAL,NARROW,False,False,HIGH,5,generated
Bengaluru,Area_2519,URBAN,WIDE,False,False,MEDIUM,5,generated
Chennai,Area_2520,URBAN,NARROW,True,False,MEDIUM,1,generated
Mumbai,Area_2521,RURAL,WIDE,False,False,HIGH,2,generated
Hyderabad,Area_2522,OLD_CITY,NARROW,False,False,MEDIUM,1,generated
Bengaluru,Area_2523,OLD_CITY,WIDE,True,False,LOW,4,generated
Chennai,Area_2524,OLD_CITY,NARROW,False,False,LOW,4,generated
Pune,Area_2525,RURAL,NARROW,False,True,LOW,4,generated
Bengaluru,Area_2526,RURAL,NARROW,False,True,LOW,5,generated
Chennai,Area_2527,OLD_CITY,WIDE,True,False,LOW,4,generated
Hyderabad,Area_2528,OLD_CITY,WIDE,True,True,LOW,4,generated
Delhi,Area_2529,RURAL,WIDE,True,False,HIGH,5,generated
Bengaluru,Area_2530,RURAL,WIDE,True,False,LOW,2,generated
Mumbai,Area_2531,RURAL,WIDE,True,True,HIGH,1,generated
Hyderabad,Area_2532,RURAL,WIDE,True,True,MEDIUM,2,generated
Kolkata,Area_2533,OLD_CITY,MEDIUM,False,False,HIGH,3,generated
Bengaluru,Area_2534,OLD_CITY,MEDIUM,True,False,HIGH,1,generated
Chennai,Area_2535,RURAL,WIDE,False,False,HIGH,3,generated
Hyderabad,Area_2536,RURAL,MEDIUM,True,False,LOW,2,generated
Bengaluru,Area_2537,URBAN,NARROW,False,True,HIGH,4,generated
Bengaluru,Area_2538,URBAN,WIDE,False,False,LOW,2,generated
Bengaluru,Area_2539,URBAN,NARROW,False,False,MEDIUM,5,generated
Mumbai,Area_2540,URBAN,MEDIUM,False,False,LOW,1,generated
Chennai,Area_2541,RURAL,WIDE,False,False,HIGH,4,generated
Hyderabad,Area_2542,URBAN,MEDIUM,False,True,MEDIUM,4,generated
Delhi,Area_2543,OLD_CITY,WIDE,True,True,HIGH,1,generated
Delhi,Area_2544,OLD_CITY,WIDE,False,False,LOW,5,generated
Bengaluru,Area_2545,OLD_CITY,WIDE,True,False,HIGH,1,generated
Hyderabad,Area_2546,URBAN,WIDE,True,False,HIGH,3,generated
Mumbai,Area_2547,RURAL,NARROW,True,False,HIGH,1,generated
Pune,Area_2548,OLD_CITY,MEDIUM,True,False,MEDIUM,5,generated
Kolkata,Area_2549,OLD_CITY,NARROW,True,False,LOW,3,generated
Pune,Area_2550,RURAL,WIDE,False,True,HIGH,4,generated
Kolkata,Area_2551,URBAN,WIDE,False,False,MEDIUM,5,generated
Kolkata,Area_2552,URBAN,WIDE,False,False,LOW,4,generated
Delhi,Area_2553,RURAL,NARROW,False,True,HIGH,3,generated
Pune,Area_2554,URBAN,MEDIUM,True,False,LOW,2,generated
Chennai,Area_2555,OLD_CITY,NARROW,False,False,HIGH,1,generated
Kolkata,Area_2556,OLD_CITY,MEDIUM,True,True,HIGH,1,generated
Kolkata,Area_2557,URBAN,MEDIUM,True,False,HIGH,3,generated
Delhi,Area_2558,RURAL,NARROW,True,False,MEDIUM,2,generated
Mumbai,Area_2559,RURAL,NARROW,True,False,LOW,3,generated
Pune,Area_2560,OLD_CITY,MEDIUM,False,False,HIGH,4,generated
Kolkata,Area_2561,RURAL,NARROW,True,True,LOW,1,generated
Bengaluru,Area_2562,RURAL,MEDIUM,False,False,LOW,2,generated
Mumbai,Area_2563,RURAL,NARROW,False,False,LOW,1,generated
Hyderabad,Area_2564,URBAN,MEDIUM,False,True,MEDIUM,2,generated
Chennai,Area_2565,URBAN,MEDIUM,True,False,HIGH,1,generated
Chennai,Area_2566,URBAN,WIDE,True,False,HIGH,2,generated
Mumbai,Area_2567,OLD_CITY,NARROW,True,False,HIGH,1,generated
Delhi,Area_2568,RURAL,NARROW,False,True,MEDIUM,5,generated
Pune,Area_2569,OLD_CITY,NARROW,True,False,HIGH,3,generated
Kolkata,Area_2570,RURAL,NARROW,True,False,LOW,4,generated
Kolkata,Area_2571,OLD_CITY,WIDE,False,False,MEDIUM,1,generated
Mumbai,Area_2572,URBAN,WIDE,False,False,MEDIUM,4,generated
Delhi,Area_2573,OLD_CITY,MEDIUM,False,False,HIGH,4,generated
Kolkata,Area_2574,OLD_CITY,NARROW,True,False,MEDIUM,4,generated
Delhi,Area_2575,RURAL,MEDIUM,True,False,LOW,4,generated
Mumbai,Area_2576,OLD_CITY,NARROW,False,False,HIGH,5,generated
Chennai,Area_2577,URBAN,MEDIUM,True,False,LOW,5,generated
Kolkata,Area_2578,OLD_CITY,WIDE,False,False,HIGH,2,generated
Mumbai,Area_2579,RURAL,NARROW,False,False,MEDIUM,4,generated
Bengaluru,Area_2580,RURAL,NARROW,True,True,MEDIUM,2,generated
Mumbai,Area_2581,RURAL,MEDIUM,True,False,LOW,5,generated
Kolkata,Area_2582,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Hyderabad,Area_2583,OLD_CITY,MEDIUM,False,False,MEDIUM,1,generated
Chennai,Area_2584,URBAN,NARROW,True,False,MEDIUM,4,generated
Chennai,Area_2585,RURAL,MEDIUM,True,False,LOW,3,generated
Hyderabad,Area_2586,RURAL,MEDIUM,True,True,MEDIUM,1,generated
Pune,Area_2587,RURAL,WIDE,False,False,MEDIUM,5,generated
Delhi,Area_2588,URBAN,MEDIUM,True,True,HIGH,5,generated
Mumbai,Area_2589,URBAN,MEDIUM,False,False,LOW,5,generated
Pune,Area_2590,RURAL,MEDIUM,True,False,LOW,1,generated
Pune,Area_2591,RURAL,NARROW,True,False,MEDIUM,1,generated
Bengaluru,Area_2592,OLD_CITY,MEDIUM,True,False,HIGH,3,generated
Kolkata,Area_2593,OLD_CITY,WIDE,True,False,HIGH,5,generated
Chennai,Area_2594,RURAL,WIDE,True,True,MEDIUM,2,generated
Chennai,Area_2595,OLD_CITY,WIDE,False,False,LOW,5,generated
Pune,Area_2596,RURAL,MEDIUM,True,False,MEDIUM,2,generated
Kolkata,Area_2597,URBAN,MEDIUM,False,True,HIGH,1,generated
Chennai,Area_2598,URBAN,NARROW,True,False,MEDIUM,2,generated
Hyderabad,Area_2599,RURAL,NARROW,False,True,MEDIUM,2,generated
Pune,Area_2600,OLD_CITY,NARROW,True,False,HIGH,2,generated
Chennai,Area_2601,OLD_CITY,WIDE,True,True,LOW,1,generated
Chennai,Area_2602,RURAL,MEDIUM,False,False,HIGH,4,generated
Bengaluru,Area_2603,OLD_CITY,MEDIUM,False,True,HIGH,3,generated
Pune,Area_2604,RURAL,NARROW,True,True,MEDIUM,3,generated
Kolkata,Area_2605,RURAL,WIDE,True,True,MEDIUM,3,generated
Kolkata,Area_2606,OLD_CITY,MEDIUM,True,False,HIGH,1,generated
Kolkata,Area_2607,OLD_CITY,WIDE,True,False,MEDIUM,4,generated
Delhi,Area_2608,RURAL,NARROW,False,False,HIGH,2,generated
Pune,Area_2609,OLD_CITY,NARROW,False,False,LOW,3,generated
